Zipcode,Income Below 75K,Income Over 100K,High School Diploma,Master Degree,Poverty Family,Non Poverty Family
19979,0.0,0.0,147.0,11.0,0.0,60.0
19406,31.0,0.0,3161.0,3038.0,96.0,2400.0
19425,92.0,32.0,794.0,2189.0,0.0,2999.0
19520,16.0,0.0,1257.0,503.0,17.0,586.0
19523,0.0,0.0,240.0,10.0,0.0,8.0
19541,17.0,8.0,1107.0,185.0,12.0,456.0
19544,0.0,0.0,63.0,0.0,0.0,10.0
19549,0.0,0.0,82.0,0.0,0.0,33.0
19550,0.0,0.0,136.0,10.0,13.0,34.0
19606,79.0,0.0,7228.0,2167.0,226.0,3592.0
19731,0.0,0.0,16.0,0.0,0.0,22.0
19802,13.0,0.0,6783.0,990.0,81.0,930.0
19930,18.0,0.0,338.0,413.0,0.0,101.0
19931,0.0,0.0,85.0,7.0,2.0,6.0
19934,37.0,0.0,2509.0,853.0,25.0,1530.0
19950,15.0,0.0,2018.0,170.0,192.0,887.0
19958,63.0,0.0,5277.0,2579.0,42.0,1548.0
19962,0.0,0.0,1734.0,803.0,24.0,1285.0
19118,22.0,17.0,797.0,1677.0,23.0,1099.0
19121,12.0,0.0,6150.0,728.0,172.0,350.0
19128,53.0,0.0,6572.0,3788.0,49.0,2285.0
19131,33.0,0.0,8002.0,2460.0,245.0,1101.0
19135,8.0,0.0,9152.0,579.0,473.0,2197.0
19316,0.0,0.0,53.0,8.0,0.0,21.0
19319,0.0,0.0,119.0,0.0,0.0,0.0
19352,16.0,0.0,1264.0,712.0,135.0,1567.0
19363,52.0,11.0,3250.0,697.0,164.0,2492.0
19401,56.0,0.0,8245.0,2180.0,483.0,2510.0
19472,0.0,0.0,25.0,0.0,0.0,0.0
19505,0.0,0.0,986.0,120.0,0.0,277.0
19003,9.0,0.0,1019.0,2035.0,17.0,1188.0
19010,125.0,74.0,1161.0,2560.0,0.0,2140.0
19012,27.0,0.0,726.0,740.0,25.0,882.0
19014,35.0,0.0,4927.0,1480.0,66.0,2132.0
19033,19.0,0.0,2304.0,361.0,46.0,1062.0
19026,54.0,0.0,5513.0,2404.0,157.0,2772.0
19035,5.0,16.0,260.0,562.0,0.0,713.0
19040,55.0,0.0,4231.0,1483.0,4.0,2043.0
19053,162.0,9.0,5522.0,1356.0,9.0,2695.0
19064,114.0,0.0,4285.0,2423.0,51.0,3439.0
19095,61.0,0.0,883.0,818.0,0.0,553.0
19102,0.0,38.0,116.0,886.0,0.0,49.0
19113,0.0,0.0,45.0,0.0,0.0,7.0
19122,0.0,0.0,3713.0,598.0,200.0,471.0
19129,0.0,0.0,1761.0,1182.0,0.0,253.0
19133,0.0,0.0,5028.0,52.0,454.0,715.0
19144,10.0,0.0,8122.0,2719.0,377.0,1276.0
19301,10.0,17.0,684.0,870.0,0.0,781.0
19468,26.0,0.0,4599.0,2275.0,55.0,3054.0
19473,25.0,30.0,2311.0,1274.0,102.0,2613.0
19474,0.0,0.0,89.0,36.0,0.0,37.0
19503,0.0,0.0,332.0,48.0,0.0,91.0
19530,6.0,0.0,2652.0,684.0,10.0,1084.0
19536,0.0,0.0,177.0,0.0,0.0,34.0
19539,16.0,0.0,1301.0,197.0,0.0,590.0
19562,0.0,0.0,920.0,102.0,4.0,138.0
19605,12.0,3.0,5338.0,653.0,44.0,1912.0
19607,15.0,0.0,4817.0,1302.0,98.0,1748.0
19709,147.0,0.0,6813.0,3421.0,72.0,5970.0
19733,0.0,0.0,84.0,0.0,0.0,60.0
19341,60.0,0.0,1699.0,2212.0,15.0,2114.0
19130,73.0,0.0,2777.0,4425.0,84.0,532.0
19140,0.0,0.0,12201.0,587.0,702.0,917.0
19147,89.0,0.0,4357.0,5230.0,149.0,2003.0
19333,0.0,11.0,331.0,1378.0,0.0,978.0
19943,72.0,0.0,2845.0,439.0,18.0,1206.0
19344,0.0,0.0,2487.0,758.0,350.0,1463.0
19350,72.0,13.0,1338.0,1203.0,93.0,1691.0
19403,103.0,12.0,8330.0,5327.0,65.0,4050.0
19435,0.0,0.0,16.0,36.0,0.0,22.0
19457,0.0,0.0,23.0,0.0,0.0,0.0
19137,0.0,0.0,2456.0,206.0,29.0,572.0
19046,67.0,21.0,2209.0,1971.0,113.0,2056.0
19047,246.0,0.0,6002.0,3188.0,104.0,3356.0
19063,119.0,26.0,5032.0,4414.0,80.0,3495.0
19075,63.0,0.0,863.0,723.0,22.0,1080.0
19076,0.0,0.0,1508.0,182.0,0.0,792.0
19015,63.0,0.0,3939.0,805.0,31.0,1258.0
19030,55.0,0.0,3061.0,418.0,0.0,1128.0
19038,122.0,0.0,4016.0,3646.0,79.0,3595.0
19960,11.0,0.0,1434.0,137.0,107.0,543.0
19730,3.0,0.0,138.0,260.0,0.0,381.0
19732,0.0,0.0,0.0,8.0,0.0,0.0
19806,7.0,9.0,966.0,1406.0,8.0,357.0
19954,0.0,0.0,480.0,15.0,41.0,121.0
19966,19.0,0.0,7638.0,1346.0,393.0,1837.0
19136,49.0,0.0,8896.0,971.0,303.0,2176.0
19081,0.0,0.0,1335.0,1013.0,0.0,1393.0
19086,21.0,29.0,1103.0,1573.0,4.0,1662.0
19106,42.0,34.0,696.0,1964.0,0.0,347.0
19141,0.0,0.0,7347.0,789.0,219.0,925.0
19145,12.0,0.0,11523.0,1620.0,315.0,2159.0
19153,0.0,0.0,2792.0,758.0,254.0,711.0
19154,0.0,0.0,9168.0,1265.0,179.0,2898.0
19355,82.0,80.0,2316.0,3668.0,44.0,3301.0
19362,0.0,7.0,1607.0,125.0,80.0,919.0
19365,31.0,0.0,1929.0,220.0,39.0,966.0
19440,17.0,0.0,3891.0,1494.0,37.0,2149.0
19152,14.0,0.0,8690.0,1639.0,366.0,2884.0
19138,8.0,0.0,7981.0,1097.0,106.0,1159.0
19139,4.0,0.0,9648.0,1179.0,179.0,878.0
19146,67.0,0.0,6114.0,3743.0,66.0,887.0
19312,111.0,69.0,530.0,2096.0,6.0,2398.0
19335,172.0,0.0,6168.0,4934.0,100.0,6588.0
19382,140.0,46.0,5453.0,5916.0,41.0,5931.0
19438,79.0,14.0,4238.0,2765.0,75.0,3573.0
19460,144.0,15.0,6390.0,4906.0,92.0,4346.0
19504,11.0,6.0,1510.0,343.0,42.0,594.0
19511,0.0,0.0,26.0,0.0,0.0,9.0
19512,28.0,0.0,5240.0,684.0,8.0,1417.0
19518,20.0,8.0,3213.0,826.0,34.0,2252.0
19006,119.0,20.0,3285.0,2250.0,27.0,2782.0
19525,116.0,12.0,2870.0,1070.0,40.0,2727.0
19112,0.0,0.0,0.0,0.0,0.0,0.0
19124,9.0,0.0,15166.0,1000.0,1317.0,3293.0
19018,60.0,0.0,6208.0,1067.0,141.0,1668.0
19025,18.0,0.0,358.0,891.0,0.0,841.0
19043,0.0,0.0,660.0,113.0,16.0,262.0
19367,0.0,0.0,0.0,15.0,0.0,0.0
19374,0.0,0.0,139.0,5.0,27.0,88.0
20880,2.0,0.0,33.0,87.0,0.0,24.0
20903,19.0,0.0,2962.0,1409.0,393.0,2531.0
20008,20.0,28.0,490.0,7358.0,14.0,1423.0
20009,115.0,23.0,2319.0,13135.0,0.0,891.0
20611,0.0,0.0,426.0,83.0,0.0,91.0
20616,31.0,0.0,1406.0,336.0,11.0,501.0
20619,0.0,0.0,1301.0,1238.0,20.0,1612.0
20620,0.0,0.0,280.0,57.0,0.0,133.0
20629,0.0,0.0,14.0,93.0,0.0,57.0
20640,43.0,30.0,2138.0,481.0,45.0,996.0
20678,28.0,0.0,2817.0,580.0,0.0,1258.0
20664,10.0,0.0,880.0,74.0,19.0,343.0
20690,0.0,0.0,143.0,169.0,0.0,97.0
20722,11.0,0.0,876.0,241.0,71.0,561.0
20776,20.0,0.0,620.0,210.0,40.0,226.0
20745,58.0,6.0,6267.0,1223.0,80.0,1676.0
20751,9.0,0.0,488.0,186.0,0.0,107.0
20763,10.0,0.0,211.0,158.0,0.0,155.0
20197,42.0,0.0,120.0,237.0,0.0,469.0
20778,53.0,0.0,315.0,95.0,0.0,78.0
20812,0.0,0.0,7.0,68.0,0.0,64.0
20816,46.0,29.0,350.0,3017.0,0.0,2955.0
20852,168.0,0.0,2847.0,7267.0,139.0,4212.0
20861,9.0,0.0,175.0,243.0,0.0,314.0
20871,120.0,0.0,1344.0,3113.0,98.0,3647.0
20001,188.0,73.0,3968.0,7406.0,65.0,867.0
20020,33.0,0.0,10779.0,2408.0,290.0,1126.0
20105,51.0,14.0,831.0,2612.0,21.0,3463.0
20191,81.0,0.0,2451.0,4715.0,255.0,2453.0
20166,10.0,0.0,1046.0,1390.0,8.0,988.0
20175,155.0,15.0,2684.0,4172.0,32.0,4794.0
20186,18.0,0.0,1972.0,1316.0,19.0,1849.0
20194,87.0,34.0,453.0,2862.0,33.0,1351.0
20601,69.0,7.0,4922.0,1259.0,32.0,2850.0
20626,8.0,0.0,78.0,0.0,0.0,0.0
20650,44.0,0.0,2586.0,1509.0,143.0,1793.0
20662,11.0,0.0,955.0,67.0,0.0,317.0
20667,0.0,0.0,158.0,16.0,0.0,62.0
20680,0.0,0.0,238.0,17.0,0.0,143.0
20692,21.0,0.0,290.0,85.0,0.0,177.0
20715,95.0,5.0,3075.0,2929.0,33.0,2785.0
20716,83.0,8.0,2923.0,2441.0,34.0,2129.0
20721,370.0,40.0,2647.0,4028.0,196.0,2958.0
20732,34.0,0.0,1712.0,804.0,4.0,1084.0
20735,110.0,35.0,6996.0,2377.0,43.0,3726.0
20743,73.0,0.0,9101.0,1618.0,60.0,2212.0
20815,65.0,52.0,978.0,5993.0,39.0,4049.0
20842,6.0,5.0,150.0,154.0,0.0,109.0
20733,0.0,0.0,502.0,227.0,0.0,457.0
20688,0.0,0.0,324.0,173.0,0.0,62.0
20705,79.0,21.0,3309.0,2275.0,200.0,2802.0
20714,20.0,0.0,941.0,373.0,60.0,418.0
20736,40.0,8.0,1560.0,673.0,0.0,1670.0
20744,216.0,48.0,8283.0,4258.0,126.0,3367.0
20747,46.0,0.0,9365.0,1666.0,19.0,1997.0
20772,206.0,23.0,7172.0,4194.0,36.0,5066.0
20003,92.0,17.0,2149.0,5927.0,123.0,967.0
20004,0.0,8.0,14.0,526.0,0.0,24.0
20005,44.0,24.0,737.0,3244.0,0.0,324.0
20016,103.0,79.0,584.0,7187.0,43.0,3474.0
20111,83.0,0.0,4620.0,2183.0,554.0,4800.0
20115,0.0,0.0,953.0,383.0,39.0,957.0
20169,145.0,45.0,1729.0,3189.0,35.0,4358.0
20176,138.0,90.0,3825.0,6038.0,284.0,9226.0
20319,0.0,0.0,0.0,0.0,0.0,0.0
20622,0.0,0.0,1483.0,255.0,46.0,826.0
20634,0.0,0.0,913.0,422.0,5.0,737.0
20658,0.0,0.0,281.0,13.0,16.0,115.0
20685,29.0,0.0,1294.0,258.0,11.0,706.0
20701,0.0,0.0,0.0,0.0,0.0,0.0
20724,85.0,0.0,2510.0,1922.0,125.0,1450.0
20740,91.0,0.0,2331.0,2915.0,274.0,1383.0
20748,95.0,0.0,8230.0,1703.0,250.0,2361.0
20817,139.0,107.0,1217.0,6630.0,27.0,6214.0
20854,259.0,253.0,1693.0,9302.0,84.0,8299.0
20868,0.0,0.0,78.0,65.0,0.0,132.0
20901,153.0,0.0,3476.0,4660.0,213.0,3660.0
20910,159.0,7.0,2834.0,7985.0,60.0,2612.0
20019,79.0,0.0,13752.0,1766.0,353.0,1224.0
20017,10.0,0.0,2471.0,2923.0,0.0,795.0
20109,18.0,0.0,5992.0,2020.0,440.0,3714.0
20137,13.0,0.0,180.0,118.0,0.0,183.0
20139,0.0,0.0,32.0,16.0,0.0,0.0
20141,12.0,0.0,434.0,630.0,0.0,1378.0
20147,199.0,31.0,3946.0,8865.0,138.0,10036.0
20158,21.0,10.0,456.0,410.0,9.0,697.0
20187,27.0,0.0,1957.0,1569.0,17.0,2926.0
20007,148.0,16.0,602.0,6070.0,23.0,1637.0
20018,41.0,0.0,2613.0,1860.0,0.0,692.0
20037,56.0,0.0,261.0,2819.0,0.0,48.0
20118,0.0,0.0,0.0,0.0,0.0,3.0
20119,22.0,0.0,895.0,247.0,21.0,390.0
20130,11.0,0.0,43.0,56.0,0.0,0.0
20132,51.0,27.0,1596.0,1863.0,0.0,3318.0
20152,65.0,44.0,1729.0,5448.0,134.0,6411.0
20155,222.0,20.0,3123.0,3703.0,87.0,5380.0
20615,0.0,0.0,111.0,11.0,0.0,128.0
20646,79.0,14.0,4468.0,1514.0,12.0,2568.0
20657,45.0,0.0,3444.0,1177.0,173.0,1852.0
20874,144.0,44.0,5928.0,6607.0,478.0,6266.0
20850,179.0,79.0,3203.0,8185.0,235.0,5127.0
20862,0.0,6.0,82.0,35.0,0.0,19.0
20866,70.0,0.0,1489.0,1659.0,70.0,1472.0
20876,109.0,11.0,2315.0,2680.0,0.0,2702.0
20878,324.0,34.0,3682.0,10462.0,190.0,8338.0
20882,107.0,0.0,1222.0,1684.0,32.0,2026.0
20032,12.0,0.0,8384.0,1426.0,88.0,1355.0
20036,0.0,0.0,142.0,1522.0,0.0,0.0
20117,30.0,0.0,292.0,270.0,9.0,125.0
20794,21.0,0.0,2883.0,929.0,29.0,938.0
20814,69.0,11.0,1080.0,5754.0,0.0,2877.0
20838,0.0,0.0,25.0,24.0,0.0,15.0
20877,117.0,0.0,4844.0,2709.0,391.0,3115.0
20895,59.0,0.0,1286.0,2941.0,15.0,2916.0
20896,4.0,1.0,24.0,177.0,0.0,98.0
20906,313.0,14.0,11288.0,5709.0,302.0,4933.0
20011,125.0,29.0,9416.0,6879.0,111.0,4189.0
20006,0.0,0.0,0.0,243.0,0.0,0.0
20010,60.0,29.0,2924.0,5817.0,223.0,1168.0
20024,28.0,0.0,853.0,2749.0,33.0,203.0
20106,38.0,0.0,819.0,434.0,135.0,788.0
20112,80.0,23.0,2576.0,3206.0,0.0,4492.0
20120,160.0,9.0,3633.0,5999.0,59.0,5524.0
20129,0.0,0.0,57.0,41.0,0.0,235.0
20136,38.0,0.0,2047.0,3247.0,224.0,6035.0
20143,8.0,0.0,128.0,36.0,0.0,234.0
20148,163.0,57.0,1574.0,7484.0,45.0,9255.0
20151,53.0,0.0,2303.0,3063.0,198.0,3211.0
20165,212.0,23.0,2114.0,5060.0,49.0,4567.0
20170,156.0,9.0,4152.0,5478.0,104.0,4729.0
20171,171.0,44.0,2760.0,10108.0,173.0,8087.0
20190,92.0,0.0,1484.0,3501.0,82.0,1060.0
20198,2.0,0.0,464.0,292.0,61.0,164.0
20613,23.0,5.0,2778.0,848.0,67.0,1645.0
20628,0.0,0.0,39.0,16.0,0.0,32.0
20630,0.0,0.0,71.0,22.0,0.0,50.0
20632,0.0,0.0,129.0,0.0,0.0,20.0
20639,92.0,0.0,2328.0,1201.0,0.0,2345.0
20675,13.0,0.0,295.0,49.0,0.0,264.0
20677,0.0,0.0,394.0,155.0,0.0,258.0
20693,0.0,0.0,193.0,76.0,8.0,83.0
20708,135.0,0.0,3624.0,2077.0,38.0,2472.0
20710,0.0,0.0,2178.0,214.0,266.0,568.0
20746,39.0,0.0,5375.0,910.0,13.0,1311.0
20783,65.0,0.0,6324.0,1458.0,317.0,2626.0
20839,0.0,0.0,5.0,19.0,0.0,8.0
20841,34.0,11.0,690.0,1648.0,37.0,2003.0
20879,78.0,14.0,2900.0,2232.0,34.0,2536.0
20904,270.0,28.0,6417.0,6666.0,525.0,5550.0
20759,0.0,70.0,481.0,813.0,14.0,695.0
20762,0.0,0.0,172.0,136.0,20.0,370.0
20765,10.0,0.0,100.0,36.0,0.0,0.0
20774,213.0,46.0,6443.0,4954.0,132.0,3278.0
20779,9.0,0.0,209.0,151.0,18.0,117.0
20781,28.0,9.0,1544.0,1039.0,56.0,1091.0
20785,30.0,6.0,6702.0,2054.0,88.0,2061.0
20837,13.0,20.0,582.0,398.0,0.0,962.0
20853,106.0,10.0,3453.0,3357.0,113.0,3723.0
20886,108.0,18.0,3789.0,3219.0,137.0,3004.0
20695,48.0,0.0,1611.0,602.0,0.0,905.0
20706,226.0,0.0,6525.0,2040.0,145.0,3656.0
20712,0.0,0.0,1409.0,644.0,48.0,565.0
20723,122.0,16.0,3725.0,3776.0,113.0,5254.0
20737,74.0,0.0,2769.0,762.0,347.0,1911.0
20764,0.0,0.0,867.0,217.0,0.0,505.0
20818,0.0,35.0,33.0,359.0,0.0,328.0
20769,78.0,17.0,699.0,1021.0,66.0,987.0
20782,40.0,13.0,5166.0,1900.0,193.0,1890.0
20784,125.0,0.0,4837.0,1094.0,128.0,2940.0
20851,34.0,0.0,1666.0,1252.0,110.0,1151.0
20855,59.0,7.0,858.0,2335.0,17.0,1589.0
20002,136.0,0.0,6961.0,9246.0,91.0,1488.0
20012,74.0,23.0,1616.0,2402.0,24.0,1290.0
20015,0.0,26.0,472.0,3351.0,0.0,2446.0
20121,67.0,14.0,3088.0,2849.0,269.0,3707.0
20110,219.0,0.0,6803.0,2916.0,547.0,5527.0
20833,92.0,4.0,476.0,1169.0,0.0,1058.0
20912,53.0,7.0,2812.0,3238.0,114.0,2324.0
20124,68.0,78.0,1140.0,2616.0,43.0,2345.0
20181,38.0,14.0,1210.0,623.0,7.0,1502.0
20184,84.0,0.0,118.0,73.0,0.0,66.0
20602,76.0,17.0,5416.0,1630.0,271.0,2137.0
20603,208.0,9.0,3950.0,2675.0,66.0,3980.0
20606,0.0,0.0,179.0,0.0,0.0,31.0
20607,88.0,4.0,1654.0,1286.0,49.0,1116.0
20608,0.0,0.0,215.0,0.0,0.0,14.0
20621,0.0,0.0,236.0,18.0,0.0,87.0
20623,14.0,0.0,580.0,367.0,0.0,473.0
20624,0.0,0.0,456.0,15.0,9.0,159.0
20653,83.0,0.0,3068.0,1257.0,51.0,2266.0
20659,16.0,0.0,5370.0,1194.0,155.0,3311.0
20684,0.0,0.0,227.0,268.0,0.0,77.0
20687,0.0,0.0,49.0,38.0,0.0,0.0
20689,0.0,0.0,329.0,247.0,0.0,320.0
20144,0.0,0.0,84.0,108.0,76.0,105.0
20832,70.0,11.0,1749.0,3525.0,52.0,3759.0
20135,0.0,0.0,501.0,299.0,28.0,325.0
20164,181.0,0.0,5954.0,2482.0,125.0,5024.0
20180,14.0,8.0,834.0,713.0,0.0,1116.0
20609,28.0,0.0,295.0,66.0,0.0,80.0
20617,10.0,0.0,188.0,101.0,0.0,88.0
20618,0.0,0.0,145.0,6.0,0.0,18.0
20636,21.0,18.0,1921.0,1058.0,0.0,1749.0
20637,50.0,0.0,968.0,226.0,0.0,595.0
20645,0.0,12.0,103.0,33.0,0.0,158.0
20674,0.0,0.0,170.0,15.0,0.0,14.0
20754,77.0,0.0,1184.0,440.0,24.0,796.0
20758,0.0,0.0,112.0,39.0,0.0,38.0
20860,11.0,42.0,336.0,314.0,0.0,682.0
20676,75.0,0.0,915.0,283.0,0.0,546.0
20777,60.0,16.0,300.0,355.0,32.0,547.0
20612,0.0,0.0,152.0,63.0,0.0,0.0
20707,75.0,0.0,4254.0,3376.0,291.0,2742.0
20510,0.0,0.0,0.0,0.0,0.0,0.0
20899,0.0,0.0,133.0,20.0,0.0,0.0
20742,0.0,0.0,0.0,0.0,0.0,0.0
20686,0.0,0.0,0.0,24.0,0.0,0.0
20565,0.0,0.0,0.0,0.0,0.0,0.0
20566,0.0,0.0,0.0,0.0,0.0,0.0
20228,0.0,0.0,0.0,0.0,0.0,0.0
20553,0.0,0.0,0.0,0.0,0.0,0.0
20373,0.0,0.0,4.0,0.0,0.0,0.0
20551,0.0,0.0,0.0,0.0,0.0,0.0
20053,0.0,0.0,0.0,0.0,0.0,0.0
20045,0.0,0.0,0.0,0.0,0.0,0.0
20245,0.0,0.0,0.0,0.0,0.0,0.0
20593,0.0,0.0,0.0,0.0,0.0,0.0
20418,0.0,0.0,0.0,0.0,0.0,0.0
20560,0.0,0.0,0.0,0.0,0.0,0.0
20230,0.0,0.0,0.0,0.0,0.0,0.0
20064,0.0,0.0,7.0,53.0,0.0,0.0
20260,0.0,0.0,0.0,0.0,0.0,0.0
20390,0.0,0.0,0.0,0.0,0.0,0.0
20405,0.0,0.0,0.0,0.0,0.0,0.0
20202,0.0,0.0,0.0,0.0,0.0,0.0
20506,0.0,0.0,0.0,0.0,0.0,0.0
20711,13.0,0.0,1481.0,234.0,93.0,928.0
20770,107.0,0.0,2850.0,2489.0,74.0,1546.0
20872,53.0,0.0,1585.0,1231.0,92.0,1838.0
20660,0.0,0.0,28.0,0.0,0.0,0.0
20670,0.0,0.0,75.0,89.0,12.0,224.0
20720,149.0,10.0,1925.0,3334.0,0.0,2538.0
20427,0.0,0.0,0.0,0.0,0.0,0.0
20307,0.0,0.0,40.0,0.0,0.0,0.0
20520,0.0,0.0,0.0,0.0,0.0,0.0
20905,125.0,46.0,2074.0,2671.0,33.0,2119.0
20317,0.0,0.0,146.0,60.0,0.0,0.0
20204,0.0,0.0,0.0,0.0,0.0,0.0
20240,0.0,0.0,0.0,0.0,0.0,0.0
20625,0.0,0.0,261.0,28.0,8.0,69.0
20755,0.0,0.0,642.0,456.0,25.0,1493.0
20902,116.0,0.0,5423.0,5195.0,195.0,5397.0
20052,0.0,0.0,0.0,0.0,0.0,0.0
20535,0.0,0.0,0.0,0.0,0.0,0.0
20540,0.0,0.0,0.0,0.0,0.0,0.0
20057,0.0,0.0,8.0,21.0,0.0,0.0
21520,0.0,0.0,430.0,188.0,73.0,325.0
21209,39.0,0.0,2276.0,4029.0,68.0,2965.0
21212,65.0,0.0,4077.0,4159.0,50.0,3000.0
21216,29.0,0.0,6385.0,900.0,192.0,742.0
21545,0.0,0.0,634.0,57.0,0.0,112.0
21555,0.0,0.0,542.0,22.0,0.0,118.0
21001,57.0,0.0,4685.0,943.0,186.0,1493.0
21013,40.0,0.0,616.0,596.0,0.0,673.0
21029,79.0,15.0,618.0,1749.0,34.0,2203.0
21045,187.0,9.0,3324.0,4957.0,100.0,3376.0
21057,20.0,0.0,449.0,552.0,0.0,292.0
21060,68.0,0.0,7300.0,1458.0,92.0,2499.0
21531,0.0,0.0,579.0,83.0,0.0,133.0
21012,87.0,0.0,1968.0,2557.0,18.0,2901.0
21030,62.0,14.0,2759.0,3011.0,81.0,1990.0
21046,69.0,3.0,1227.0,2206.0,286.0,1330.0
21056,0.0,0.0,14.0,44.0,0.0,0.0
21105,0.0,0.0,13.0,0.0,0.0,0.0
21111,46.0,0.0,391.0,595.0,0.0,753.0
21122,327.0,68.0,12041.0,3102.0,153.0,6894.0
21161,11.0,9.0,861.0,414.0,0.0,647.0
21163,103.0,0.0,745.0,1244.0,12.0,955.0
21206,66.0,0.0,10769.0,2276.0,199.0,3500.0
21218,61.0,0.0,7148.0,3502.0,290.0,1184.0
21403,190.0,28.0,2922.0,3508.0,22.0,2681.0
21405,0.0,0.0,16.0,78.0,0.0,67.0
21162,0.0,0.0,746.0,179.0,0.0,538.0
21128,0.0,20.0,2234.0,1197.0,0.0,1870.0
21155,0.0,0.0,590.0,138.0,0.0,277.0
21157,63.0,10.0,7112.0,2502.0,94.0,3592.0
21214,70.0,0.0,3723.0,1802.0,99.0,1314.0
21223,8.0,0.0,4370.0,412.0,305.0,668.0
21224,42.0,0.0,7484.0,4441.0,476.0,2130.0
21226,10.0,0.0,1605.0,134.0,0.0,553.0
21230,81.0,9.0,4365.0,3766.0,40.0,1101.0
21237,82.0,5.0,5752.0,1670.0,9.0,2541.0
21402,0.0,0.0,69.0,47.0,0.0,101.0
21524,0.0,0.0,113.0,26.0,0.0,9.0
21530,0.0,0.0,533.0,74.0,71.0,115.0
21536,13.0,0.0,1186.0,95.0,56.0,348.0
21539,12.0,0.0,870.0,124.0,52.0,296.0
21541,0.0,10.0,350.0,117.0,6.0,61.0
21612,0.0,6.0,34.0,69.0,0.0,22.0
21619,28.0,27.0,1041.0,368.0,6.0,549.0
21620,95.0,0.0,2333.0,829.0,54.0,523.0
21634,0.0,0.0,18.0,10.0,0.0,0.0
21635,9.0,0.0,376.0,172.0,0.0,142.0
21648,0.0,0.0,76.0,12.0,0.0,50.0
21650,0.0,0.0,49.0,0.0,0.0,15.0
21651,12.0,0.0,701.0,143.0,0.0,238.0
21653,0.0,0.0,16.0,6.0,0.0,0.0
21659,0.0,0.0,378.0,32.0,0.0,114.0
21664,0.0,0.0,161.0,11.0,0.0,67.0
21665,3.0,0.0,67.0,30.0,0.0,12.0
21673,22.0,0.0,658.0,280.0,0.0,306.0
21676,0.0,0.0,111.0,36.0,0.0,69.0
21710,40.0,0.0,647.0,542.0,8.0,741.0
21737,9.0,0.0,116.0,271.0,0.0,479.0
21742,19.0,0.0,5553.0,2573.0,36.0,3982.0
21005,0.0,0.0,330.0,232.0,0.0,271.0
21015,45.0,0.0,3888.0,3293.0,67.0,4154.0
21084,51.0,14.0,1516.0,588.0,20.0,957.0
21043,225.0,65.0,4012.0,7439.0,352.0,6736.0
21053,0.0,0.0,486.0,275.0,0.0,516.0
21076,92.0,28.0,1803.0,1628.0,83.0,1299.0
21113,52.0,11.0,3714.0,4175.0,52.0,3817.0
21136,127.0,13.0,4135.0,2836.0,160.0,3329.0
21144,131.0,28.0,4554.0,2658.0,214.0,4164.0
21152,19.0,16.0,671.0,527.0,0.0,715.0
21210,32.0,15.0,383.0,2459.0,0.0,1121.0
21239,65.0,0.0,6312.0,1899.0,59.0,1789.0
21523,0.0,0.0,98.0,9.0,0.0,0.0
21529,0.0,0.0,227.0,7.0,0.0,50.0
21532,0.0,0.0,3115.0,1006.0,36.0,1220.0
21601,150.0,32.0,3911.0,1750.0,67.0,1686.0
21613,58.0,0.0,4071.0,771.0,163.0,910.0
21629,6.0,0.0,2204.0,476.0,69.0,816.0
21636,0.0,0.0,330.0,62.0,0.0,43.0
21640,0.0,0.0,405.0,13.0,31.0,201.0
21641,0.0,0.0,25.0,3.0,12.0,3.0
21643,0.0,0.0,1249.0,160.0,0.0,610.0
21647,0.0,0.0,48.0,15.0,0.0,8.0
21649,0.0,0.0,357.0,15.0,92.0,83.0
21655,16.0,0.0,1529.0,226.0,30.0,679.0
21657,9.0,0.0,236.0,44.0,0.0,129.0
21658,25.0,10.0,435.0,269.0,18.0,433.0
21663,7.0,0.0,387.0,456.0,0.0,150.0
21667,0.0,0.0,43.0,0.0,0.0,20.0
21668,6.0,0.0,561.0,58.0,0.0,227.0
21713,27.0,0.0,2332.0,607.0,178.0,1126.0
21718,0.0,0.0,26.0,15.0,0.0,6.0
21750,0.0,0.0,1134.0,94.0,10.0,356.0
21756,35.0,0.0,762.0,194.0,95.0,459.0
21758,13.0,16.0,972.0,400.0,81.0,449.0
21540,0.0,0.0,26.0,2.0,0.0,6.0
21557,0.0,0.0,508.0,44.0,0.0,89.0
21617,57.0,0.0,1663.0,741.0,7.0,1524.0
21623,0.0,0.0,407.0,98.0,0.0,197.0
21766,0.0,0.0,229.0,0.0,0.0,101.0
21822,0.0,0.0,349.0,139.0,0.0,193.0
21830,0.0,0.0,905.0,169.0,0.0,389.0
21861,0.0,0.0,222.0,32.0,7.0,83.0
21866,0.0,0.0,36.0,0.0,16.0,0.0
21902,0.0,0.0,56.0,7.0,0.0,0.0
21701,39.0,15.0,5361.0,3959.0,132.0,3076.0
21702,98.0,0.0,5305.0,3791.0,243.0,4109.0
21704,68.0,0.0,1514.0,1634.0,0.0,2777.0
21716,0.0,0.0,952.0,198.0,26.0,523.0
21722,7.0,0.0,1486.0,271.0,91.0,711.0
21727,11.0,0.0,942.0,294.0,60.0,511.0
21738,0.0,15.0,169.0,680.0,0.0,774.0
21869,3.0,0.0,254.0,62.0,7.0,119.0
21864,0.0,0.0,192.0,19.0,0.0,74.0
21930,0.0,0.0,134.0,0.0,0.0,0.0
21865,0.0,0.0,165.0,0.0,0.0,15.0
21874,0.0,0.0,498.0,82.0,0.0,187.0
